campaignid,sample,family,genus,species,count,stage,scientific,caab_code
2023-03_SwC_stereo-BRUVs,47,Serranidae,Epinephelides,armatus,1,AD,Serranidae Epinephelides armatus,37311100
2023-03_SwC_stereo-BRUVs,47,Sparidae,Chrysophrys,auratus,6,AD,Sparidae Chrysophrys auratus,37353001
2023-03_SwC_stereo-BRUVs,47,Unknown,Unknown,Unknown,1,AD,Unknown Unknown Unknown,NA
2023-03_SwC_stereo-BRUVs,5,Aplodactylidae,Aplodactylus,westralis,1,AD,Aplodactylidae Aplodactylus westralis,37376004
2023-03_SwC_stereo-BRUVs,5,Labridae,Coris,auricularis,40,AD,Labridae Coris auricularis,37384088
2023-03_SwC_stereo-BRUVs,5,Labridae,Ophthalmolepis,lineolatus,15,AD,Labridae Ophthalmolepis lineolatus,37384040
2023-03_SwC_stereo-BRUVs,5,Labridae,Pseudolabrus,biserialis,6,AD,Labridae Pseudolabrus biserialis,37384149
2023-03_SwC_stereo-BRUVs,5,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2023-03_SwC_stereo-BRUVs,5,Monacanthidae,Meuschenia,spp,1,AD,Monacanthidae Meuschenia spp,37465902
2023-03_SwC_stereo-BRUVs,5,Monacanthidae,Unknown,spp,2,AD,Monacanthidae NA spp,37465903
2023-03_SwC_stereo-BRUVs,5,Pomacentridae,Chromis,klunzingeri,14,AD,Pomacentridae Chromis klunzingeri,37372044
2023-03_SwC_stereo-BRUVs,5,Pomacentridae,Parma,mccullochi,1,AD,Pomacentridae Parma mccullochi,37372093
2023-03_SwC_stereo-BRUVs,5,Microcanthidae,Neatypus,obliquus,21,AD,Microcanthidae Neatypus obliquus,37361002
2023-03_SwC_stereo-BRUVs,5,Scorpididae,Scorpis,georgiana,1,AD,Scorpididae Scorpis georgiana,37361015
2023-03_SwC_stereo-BRUVs,5,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2023-03_SwC_stereo-BRUVs,5,Triakidae,Furgaleus,macki,1,AD,Triakidae Furgaleus macki,37017003
2023-03_SwC_stereo-BRUVs,5,Unknown,Unknown,Unknown,1000,AD,Unknown Unknown Unknown,NA
2023-03_SwC_stereo-BRUVs,6,Carangidae,Pseudocaranx,spp,2,AD,Carangidae Pseudocaranx spp,37337924
2023-03_SwC_stereo-BRUVs,6,Carangidae,Seriola,hippos,1,AD,Carangidae Seriola hippos,37337007
2023-03_SwC_stereo-BRUVs,6,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2023-03_SwC_stereo-BRUVs,6,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2023-03_SwC_stereo-BRUVs,6,Glaucosomatidae,Glaucosoma,hebraicum,2,AD,Glaucosomatidae Glaucosoma hebraicum,37320004
2023-03_SwC_stereo-BRUVs,6,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2023-03_SwC_stereo-BRUVs,6,Labridae,Coris,auricularis,1,AD,Labridae Coris auricularis,37384088
2023-03_SwC_stereo-BRUVs,6,Labridae,Suezichthys,bifurcatus,2,AD,Labridae Suezichthys bifurcatus,37384160
2023-03_SwC_stereo-BRUVs,6,Microcanthidae,Tilodon,sexfasciatus,1,AD,Microcanthidae Tilodon sexfasciatus,37361003
2023-03_SwC_stereo-BRUVs,6,Serranidae,Caesioperca,spp,8,AD,Serranidae Caesioperca spp,37311919
2023-03_SwC_stereo-BRUVs,6,Sparidae,Chrysophrys,auratus,11,AD,Sparidae Chrysophrys auratus,37353001
2023-03_SwC_stereo-BRUVs,6,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2023-03_SwC_stereo-BRUVs,7,Aulopidae,Latropiscis,purpurissatus,2,AD,Aulopidae Latropiscis purpurissatus,37117001
2023-03_SwC_stereo-BRUVs,7,Carangidae,Pseudocaranx,spp,9,AD,Carangidae Pseudocaranx spp,37337924
2023-03_SwC_stereo-BRUVs,7,Carangidae,Seriola,hippos,1,AD,Carangidae Seriola hippos,37337007
2023-03_SwC_stereo-BRUVs,7,Cheilodactylidae,Nemadactylus,valenciennesi,2,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2023-03_SwC_stereo-BRUVs,7,Labridae,Bodianus,frenchii,1,AD,Labridae Bodianus frenchii,37384057
2023-03_SwC_stereo-BRUVs,7,Labridae,Coris,auricularis,19,AD,Labridae Coris auricularis,37384088
2023-03_SwC_stereo-BRUVs,7,Labridae,Pseudolabrus,biserialis,6,AD,Labridae Pseudolabrus biserialis,37384149
2023-03_SwC_stereo-BRUVs,7,Labridae,Unknown,spp,1,AD,Labridae NA spp,37384900
2023-03_SwC_stereo-BRUVs,7,Monacanthidae,Meuschenia,freycineti,1,AD,Monacanthidae Meuschenia freycineti,37465036
2023-03_SwC_stereo-BRUVs,7,Monacanthidae,Meuschenia,scabra,1,AD,Monacanthidae Meuschenia scabra,37465005
2023-03_SwC_stereo-BRUVs,7,Muraenidae,Gymnothorax,woodwardi,1,AD,Muraenidae Gymnothorax woodwardi,37060054
2023-03_SwC_stereo-BRUVs,7,Microcanthidae,Neatypus,obliquus,6,AD,Microcanthidae Neatypus obliquus,37361002
2023-03_SwC_stereo-BRUVs,7,Serranidae,Epinephelides,armatus,1,AD,Serranidae Epinephelides armatus,37311100
2023-03_SwC_stereo-BRUVs,7,Sparidae,Chrysophrys,auratus,7,AD,Sparidae Chrysophrys auratus,37353001
2023-03_SwC_stereo-BRUVs,8,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2023-03_SwC_stereo-BRUVs,8,Gerreidae,Parequula,melbournensis,1,AD,Gerreidae Parequula melbournensis,37349001
2023-03_SwC_stereo-BRUVs,8,Labridae,Austrolabrus,maculatus,3,AD,Labridae Austrolabrus maculatus,37384025
2023-03_SwC_stereo-BRUVs,8,Labridae,Coris,auricularis,8,AD,Labridae Coris auricularis,37384088
2023-03_SwC_stereo-BRUVs,8,Labridae,Ophthalmolepis,lineolatus,12,AD,Labridae Ophthalmolepis lineolatus,37384040
2023-03_SwC_stereo-BRUVs,8,Labridae,Pseudolabrus,biserialis,10,AD,Labridae Pseudolabrus biserialis,37384149
2023-03_SwC_stereo-BRUVs,8,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2023-03_SwC_stereo-BRUVs,8,Pomacentridae,Chromis,klunzingeri,12,AD,Pomacentridae Chromis klunzingeri,37372044
2023-03_SwC_stereo-BRUVs,8,Microcanthidae,Neatypus,obliquus,7,AD,Microcanthidae Neatypus obliquus,37361002
2023-03_SwC_stereo-BRUVs,8,Serranidae,Hypoplectrodes,nigroruber,1,AD,Serranidae Hypoplectrodes nigroruber,37311037
2023-03_SwC_stereo-BRUVs,8,Triakidae,Furgaleus,macki,1,AD,Triakidae Furgaleus macki,37017003
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Carangidae,Pseudocaranx,spp,2,AD,Carangidae Pseudocaranx spp,37337924
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Labridae,Austrolabrus,maculatus,3,AD,Labridae Austrolabrus maculatus,37384025
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Labridae,Coris,auricularis,76,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Labridae,Ophthalmolepis,lineolatus,4,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Labridae,Pseudolabrus,biserialis,1,AD,Labridae Pseudolabrus biserialis,37384149
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Monacanthidae,Nelusetta,ayraud,1,AD,Monacanthidae Nelusetta ayraud,37465006
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Mullidae,Upeneichthys,stotti,1,AD,Mullidae Upeneichthys stotti,37355030
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Neosebastidae,Neosebastes,pandus,1,AD,Neosebastidae Neosebastes pandus,37287003
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Pomacentridae,Chromis,klunzingeri,11,AD,Pomacentridae Chromis klunzingeri,37372044
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Serranidae,Caesioperca,spp,3,AD,Serranidae Caesioperca spp,37311919
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Sparidae,Chrysophrys,auratus,3,AD,Sparidae Chrysophrys auratus,37353001
2024-10_SwC_stereo-BRUVs,SWC-BV-001,Unknown,Unknown,Unknown,1,AD,Unknown Unknown Unknown,NA
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Aracanidae,Anoplocapros,lenticularis,1,AD,Aracanidae Anoplocapros lenticularis,37466010
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Aulopidae,Latropiscis,purpurissatus,1,AD,Aulopidae Latropiscis purpurissatus,37117001
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Carangidae,Pseudocaranx,spp,6,AD,Carangidae Pseudocaranx spp,37337924
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Gerreidae,Parequula,elongata,1,AD,Gerreidae Parequula elongata,37349023
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Labridae,Coris,auricularis,8,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Labridae,Suezichthys,bifurcatus,1,AD,Labridae Suezichthys bifurcatus,37384160
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Labridae,Unknown,spp,1,AD,Labridae NA spp,37384900
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Monacanthidae,Meuschenia,freycineti,1,AD,Monacanthidae Meuschenia freycineti,37465036
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Monacanthidae,Nelusetta,ayraud,2,AD,Monacanthidae Nelusetta ayraud,37465006
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Muraenidae,Gymnothorax,woodwardi,1,AD,Muraenidae Gymnothorax woodwardi,37060054
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Neosebastidae,Neosebastes,bougainvillii,1,AD,Neosebastidae Neosebastes bougainvillii,37287004
2024-10_SwC_stereo-BRUVs,SWC-BV-002,Oplegnathidae,Oplegnathus,woodwardi,3,AD,Oplegnathidae Oplegnathus woodwardi,37369002
2024-10_SwC_stereo-BRUVs,SWC-BV-003,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2024-10_SwC_stereo-BRUVs,SWC-BV-003,Labridae,Suezichthys,bifurcatus,1,AD,Labridae Suezichthys bifurcatus,37384160
2024-10_SwC_stereo-BRUVs,SWC-BV-003,Labridae,Unknown,spp,2,AD,Labridae NA spp,37384900
2024-10_SwC_stereo-BRUVs,SWC-BV-003,Monacanthidae,Nelusetta,ayraud,2,AD,Monacanthidae Nelusetta ayraud,37465006
2024-10_SwC_stereo-BRUVs,SWC-BV-003,Muraenidae,Gymnothorax,woodwardi,1,AD,Muraenidae Gymnothorax woodwardi,37060054
2024-10_SwC_stereo-BRUVs,SWC-BV-003,Pinguipedidae,Parapercis,ramsayi,2,AD,Pinguipedidae Parapercis ramsayi,37390002
2024-10_SwC_stereo-BRUVs,SWC-BV-003,Serranidae,Hypoplectrodes,cardinalis,2,AD,Serranidae Hypoplectrodes cardinalis,37311101
2024-10_SwC_stereo-BRUVs,SWC-BV-003,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Carangidae,Pseudocaranx,spp,4,AD,Carangidae Pseudocaranx spp,37337924
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Carangidae,Seriola,hippos,1,AD,Carangidae Seriola hippos,37337007
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Gerreidae,Parequula,melbournensis,3,AD,Gerreidae Parequula melbournensis,37349001
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Labridae,Austrolabrus,maculatus,4,AD,Labridae Austrolabrus maculatus,37384025
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Labridae,Coris,auricularis,1,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Labridae,Eupetrichthys,angustipes,2,AD,Labridae Eupetrichthys angustipes,37384105
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Labridae,Ophthalmolepis,lineolatus,11,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Labridae,Pseudolabrus,biserialis,1,AD,Labridae Pseudolabrus biserialis,37384149
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Labridae,Suezichthys,cyanolaemus,1,AD,Labridae Suezichthys cyanolaemus,37384161
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Myliobatidae,Myliobatis,tenuicaudatus,2,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Neosebastidae,Neosebastes,bougainvillii,1,AD,Neosebastidae Neosebastes bougainvillii,37287004
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Pinguipedidae,Parapercis,spp,1,AD,Pinguipedidae Parapercis spp,37390901
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Sepiidae,Sepia,apama,1,AD,Sepiidae Sepia apama,23607001
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Unknown,Unknown,Unknown,1,AD,Unknown Unknown Unknown,NA
2024-10_SwC_stereo-BRUVs,SWC-BV-004,Urolophidae,Trygonoptera,ovalis,2,AD,Urolophidae Trygonoptera ovalis,37038016
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Glaucosomatidae,Glaucosoma,hebraicum,1,AD,Glaucosomatidae Glaucosoma hebraicum,37320004
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Heterodontidae,Heterodontus,portusjacksoni,2,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Labridae,Coris,auricularis,10,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Labridae,Ophthalmolepis,lineolatus,13,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Labridae,Ophthalmolepis,lineolatus,2,J,Labridae Ophthalmolepis lineolatus,37384040
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Labridae,Pseudolabrus,biserialis,7,AD,Labridae Pseudolabrus biserialis,37384149
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Labridae,Siphonognathus,caninis,1,AD,Labridae Siphonognathus caninis,37385011
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Microcanthidae,Neatypus,obliquus,3,AD,Microcanthidae Neatypus obliquus,37361002
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Pomacentridae,Chromis,klunzingeri,7,AD,Pomacentridae Chromis klunzingeri,37372044
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Unknown,Unknown,Unknown,1,AD,Unknown Unknown Unknown,NA
2024-10_SwC_stereo-BRUVs,SWC-BV-005,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Aracanidae,Anoplocapros,amygdaloides,1,AD,Aracanidae Anoplocapros amygdaloides,37466015
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Aulopidae,Latropiscis,purpurissatus,1,AD,Aulopidae Latropiscis purpurissatus,37117001
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Carangidae,Pseudocaranx,spp,37,AD,Carangidae Pseudocaranx spp,37337924
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Labridae,Coris,auricularis,1,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Labridae,Suezichthys,bifurcatus,3,AD,Labridae Suezichthys bifurcatus,37384160
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Monacanthidae,Meuschenia,freycineti,1,AD,Monacanthidae Meuschenia freycineti,37465036
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Monacanthidae,Meuschenia,scabra,1,AD,Monacanthidae Meuschenia scabra,37465005
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Monacanthidae,Nelusetta,ayraud,3,AD,Monacanthidae Nelusetta ayraud,37465006
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Mullidae,Upeneichthys,vlamingii,7,AD,Mullidae Upeneichthys vlamingii,37355029
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Neosebastidae,Neosebastes,pandus,2,AD,Neosebastidae Neosebastes pandus,37287003
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Oplegnathidae,Oplegnathus,woodwardi,1,AD,Oplegnathidae Oplegnathus woodwardi,37369002
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Pinguipedidae,Parapercis,ramsayi,2,AD,Pinguipedidae Parapercis ramsayi,37390002
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Platycephalidae,Platycephalus,spp,1,AD,Platycephalidae Platycephalus spp,37296913
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Triglidae,Pterygotrigla,polyommata,1,AD,Triglidae Pterygotrigla polyommata,37288006
2024-10_SwC_stereo-BRUVs,SWC-BV-006,Unknown,Unknown,Unknown,1,AD,Unknown Unknown Unknown,NA
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Aracanidae,Anoplocapros,lenticularis,1,AD,Aracanidae Anoplocapros lenticularis,37466010
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Aulopidae,Latropiscis,purpurissatus,1,AD,Aulopidae Latropiscis purpurissatus,37117001
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Cheilodactylidae,Nemadactylus,valenciennesi,3,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Glaucosomatidae,Glaucosoma,hebraicum,2,AD,Glaucosomatidae Glaucosoma hebraicum,37320004
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Labridae,Bodianus,frenchii,1,AD,Labridae Bodianus frenchii,37384057
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Labridae,Coris,auricularis,30,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Labridae,Ophthalmolepis,lineolatus,2,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Labridae,Pseudolabrus,biserialis,6,AD,Labridae Pseudolabrus biserialis,37384149
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Labridae,Suezichthys,cyanolaemus,1,AD,Labridae Suezichthys cyanolaemus,37384161
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Microcanthidae,Neatypus,obliquus,15,AD,Microcanthidae Neatypus obliquus,37361002
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Microcanthidae,Tilodon,sexfasciatus,1,AD,Microcanthidae Tilodon sexfasciatus,37361003
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Pomacentridae,Chromis,klunzingeri,11,AD,Pomacentridae Chromis klunzingeri,37372044
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Serranidae,Caesioperca,sp,45,AD,Serranidae Caesioperca sp,NA
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Serranidae,Epinephelides,armatus,1,AD,Serranidae Epinephelides armatus,37311100
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Sparidae,Chrysophrys,auratus,3,AD,Sparidae Chrysophrys auratus,37353001
2024-10_SwC_stereo-BRUVs,SWC-BV-008,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2024-10_SwC_stereo-BRUVs,SWC-BV-009,Labridae,Coris,auricularis,32,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-009,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2024-10_SwC_stereo-BRUVs,SWC-BV-009,Labridae,Ophthalmolepis,lineolatus,1,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-10_SwC_stereo-BRUVs,SWC-BV-009,Sparidae,Chrysophrys,auratus,4,AD,Sparidae Chrysophrys auratus,37353001
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Aulopidae,Latropiscis,purpurissatus,1,AD,Aulopidae Latropiscis purpurissatus,37117001
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Caesionidae,Caesio,spp,2,AD,Caesionidae Caesio spp,37346920
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Cheilodactylidae,Nemadactylus,valenciennesi,2,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Labridae,Coris,auricularis,27,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Labridae,Ophthalmolepis,lineolatus,12,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Labridae,Pseudolabrus,biserialis,12,AD,Labridae Pseudolabrus biserialis,37384149
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Labridae,Siphonognathus,caninis,1,AD,Labridae Siphonognathus caninis,37385011
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Labridae,Unknown,spp,1,AD,Labridae NA spp,37384900
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Microcanthidae,Neatypus,obliquus,47,AD,Microcanthidae Neatypus obliquus,37361002
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Parascylliidae,Parascyllium,variolatum,1,AD,Parascylliidae Parascyllium variolatum,37013004
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2024-10_SwC_stereo-BRUVs,SWC-BV-010,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Carangidae,Pseudocaranx,spp,2,AD,Carangidae Pseudocaranx spp,37337924
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Cheilodactylidae,Nemadactylus,valenciennesi,3,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Glaucosomatidae,Glaucosoma,hebraicum,2,AD,Glaucosomatidae Glaucosoma hebraicum,37320004
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Labridae,Bodianus,frenchii,1,AD,Labridae Bodianus frenchii,37384057
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Labridae,Coris,auricularis,28,AD,Labridae Coris auricularis,37384088
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Labridae,Notolabrus,parilus,2,AD,Labridae Notolabrus parilus,37384022
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Labridae,Ophthalmolepis,lineolatus,22,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Labridae,Pseudolabrus,biserialis,12,AD,Labridae Pseudolabrus biserialis,37384149
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Microdesmidae,Unknown,spp,2,AD,Microdesmidae NA spp,37435000
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Monacanthidae,Meuschenia,flavolineata,2,AD,Monacanthidae Meuschenia flavolineata,37465035
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Monacanthidae,Meuschenia,hippocrepis,1,AD,Monacanthidae Meuschenia hippocrepis,37465004
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Mysidae,Haplostylus,tenuicaudus,1,AD,Mysidae Haplostylus tenuicaudus,28086015
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Pomacentridae,Chromis,klunzingeri,7,AD,Pomacentridae Chromis klunzingeri,37372044
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Pomacentridae,Parma,bicolor,1,AD,Pomacentridae Parma bicolor,37372092
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Scorpididae,Scorpis,georgiana,1,AD,Scorpididae Scorpis georgiana,37361015
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Serranidae,Caesioperca,rasor,1,AD,Serranidae Caesioperca rasor,37311003
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Serranidae,Epinephelides,armatus,1,AD,Serranidae Epinephelides armatus,37311100
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Sparidae,Chrysophrys,auratus,4,AD,Sparidae Chrysophrys auratus,37353001
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Triakidae,Furgaleus,macki,2,AD,Triakidae Furgaleus macki,37017003
2024-10_SwC_stereo-BRUVs,SWC-BV-011,Unknown,Unknown,Unknown,3,AD,Unknown Unknown Unknown,NA
2024-10_SwC_stereo-BRUVs,SWC-BV-012,Carangidae,Pseudocaranx,spp,4,AD,Carangidae Pseudocaranx spp,37337924
2024-10_SwC_stereo-BRUVs,SWC-BV-012,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2024-10_SwC_stereo-BRUVs,SWC-BV-012,Neosebastidae,Neosebastes,pandus,2,AD,Neosebastidae Neosebastes pandus,37287003
2024-10_SwC_stereo-BRUVs,SWC-BV-012,Oplegnathidae,Oplegnathus,woodwardi,2,AD,Oplegnathidae Oplegnathus woodwardi,37369002
2024-10_SwC_stereo-BRUVs,SWC-BV-012,Platycephalidae,Platycephalus,spp,1,AD,Platycephalidae Platycephalus spp,37296913
